name,iau_name,salt_x1,salt_x1_err,salt_c,salt_c_err,rbtl_av,rbtl_av_err,rbtl_dm,rbtl_dm_err,xi_1,xi_2,xi_3,dm_residuals_twins,dm_residuals_salt,mask_twins,mask_salt
PTF12grk,PTF12grk,-1.5387274490063731,0.14647373817014397,-0.04621648898357633,0.03119979619473745,0.15235471105268503,0.014353431402436568,-0.026566753991466255,0.03416469754265336,-5.188793923730012,-0.10807299948294036,-0.009865825080620344,-0.05223292703021633,0.032902946994600946,True,True
PTF12hwb,PTF12hwb,0.7586705038196833,0.1387566100113613,0.1820180603999999,0.029463814257317367,0.33915824647285153,0.017255807867377123,0.15176698518511417,0.04296022054416698,-2.2350974561664216,1.8990142963452787,-1.790504478280056,0.2323386434117729,0.30868939575767396,False,False
PTF12iiq,PTF12iiq,-1.2266874522531026,0.10860804637492105,0.009071328521859545,0.0284911502873057,0.13911597673934295,0.012614048881666427,0.07414041879406846,0.07715510588950822,-6.109463413694261,0.17813280596430134,0.09011458407856418,0.08896229443864981,0.03675103847371197,True,True
PTF12ikt,PTF12ikt,-0.20219131537274215,0.11804552154679282,-0.032406079816478695,0.02945127210612053,-0.029070982962141695,0.012244346783621678,0.020255164371794535,0.05042990697444909,1.7420240577442225,-1.217974787646054,-0.43210133927541194,-0.003421630894703844,0.04694324456769383,True,True
PTF12jqh,PTF12jqh,0.9965253423548646,0.18874239607044707,-0.034176845369200626,0.03122716937006248,-0.19419434373588815,0.013392462905883171,0.0761664985977894,0.04767474014792848,-1.8916953005643116,1.7607982305967693,-1.2714820036808228,0.08579280692789812,0.09398804461295374,True,True
PTF13anh,PTF13anh,-0.3288608032144058,0.17746856769888275,-0.04057531565424988,0.0338735350684638,-0.032495586984125246,0.01267859258463421,0.0027989560906695986,0.035942811468235275,-3.0409769111590514,-0.523448399664948,1.0396833127775356,-0.08134318497195889,0.006886706827448741,True,True
PTF13asv,PTF13asv,0.49179671393564206,0.10008587314456285,-0.15085994328896413,0.026774819019199647,-0.44000960638493525,0.01242771192203576,0.08716061281355293,0.06439032536056631,2.9223854029454714,0.21290366494606183,-1.1966990419013606,0.12579643733077517,-0.03145467511349764,False,False
PTF13ayw,PTF13ayw,-1.4761209898501697,0.28458349810672345,-0.03776582822866792,0.036684074989009385,0.09199372188281456,0.012529781968218228,0.08857483334172295,0.04158183229877523,-0.625269485026223,-2.1264290113931787,-1.1179172156537334,0.09131367271956081,0.0584557797515739,True,True
PTF13azs,PTF13azs,0.03811130332477042,0.11160212353511056,0.23707155525830625,0.029690438070772096,0.6996212241476989,0.015161851025691866,0.17199565652870447,0.06610528939050568,-2.0987291919982796,-0.24300773142489474,1.2060285267315694,0.19205316948064538,0.4770183355779736,False,False
SN2004ef,SN2004ef,-1.3244453085365784,0.2538122585556568,0.07438365376697575,0.030596542348888978,0.29426984995427957,0.012139960802198342,-0.03618213820759429,0.07406918289474335,-3.36894571024474,-0.5645893155148972,-0.5753911377825133,-0.02012118741078954,-0.04707848036858753,True,True
SN2004gc,SN2004gc,-0.01715380637942765,0.15430591687498119,0.05714836609675111,0.03596721759251298,0.062468344640377045,0.017952500722726035,-0.09655248653411636,0.06960790212895562,-2.959092699649044,-0.2834438210188515,1.9540797150716003,-0.15329539393540959,-0.1320085812497327,False,False
SN2005M,SN2005M,0.5866000451366897,0.6531917283085908,0.009302083683148554,0.03117431952369215,0.0022671777252104286,0.012047993803558789,-0.21294596989472456,0.08465205873514933,1.699334094085029,2.7185968403307057,2.625393657986539,0.008213040260319326,-0.1475118998973155,True,True
SN2005cc,SN2005cc,-1.1663296585498237,0.20037100266885322,0.38303958070076893,0.03843243653307793,1.2748366205762414,0.015083522562832132,1.4053454600209838,0.27695769004612153,4.994541441909616,3.9816051030892416,2.6109942300514395,1.872801669895622,1.8899070566889709,False,False
SN2005cf,SN2005cf,-0.11325177552416754,0.17485847545533773,-0.03483298644905952,0.03191026279308007,-0.13511877652925833,0.011793784356833863,0.03419704363504375,0.30977962287528465,-1.568872734470776,1.0951593447640793,0.40349790333586666,-0.0075617217619723676,-0.037178308350075184,False,False
SN2005cg,SN2005cg,1.256842236540166,0.3328114073516204,-0.05505751902954348,0.034369367563302,-0.2333054278541963,0.012701509173320401,0.07767324564741733,0.07247086522000758,-1.2152490181650033,1.5852863541881008,-0.467936815990561,0.05634874394200774,0.1414812720514007,True,True
SN2005di,SN2005di,-0.6104454135638466,0.19985906448959767,0.3567714359546217,0.03354741882795387,1.10035760430135,0.012528679725157409,-0.002690572033524175,0.09024262420499629,1.2535162483314426,-1.05039835630611,0.6545997089112807,0.13679357479949272,0.41596504972294746,False,False
SN2005el,SN2005el,-1.29804689881745,0.10024328642427616,-0.1754195129064282,0.029854784672440182,-0.14425654106677135,0.01374923241427084,0.10571081112736704,0.14591664785391975,0.5426784591880676,-0.7481848091123083,-0.9743088576329075,0.08315919431304425,0.10101748376033104,False,False
SN2005hc,SN2005hc,1.065669535193205,0.31535375204903904,-0.04968576372384881,0.03272114655985631,-0.2769629642590832,0.01213786247095558,0.2049402802965831,0.04902118287926798,-1.4622345555337048,1.5868621606871924,-0.356385266125338,0.18300674551154447,0.16196757030389897,True,True
SN2005hj,SN2005hj,1.6302975441715475,0.39947216935170005,0.014123307395048856,0.03531307456904431,-0.09186211518262047,0.012511557488981785,-0.13013179003474537,0.040078224730071534,3.1948163844989783,0.35018552600884434,-0.8570641439739561,-0.00976768355483626,-0.0186289308010954,True,True
SN2005ir,SN2005ir,1.2715562443015234,0.578694899544379,0.026875052245934228,0.045606485328691326,-0.11761771749888314,0.014601143955509124,-0.09375193831814381,0.03201856717137844,-2.733569375044358,1.2398848262466209,-2.2427639663618515,-0.06908081825677002,-0.06581070588381088,True,True
SN2005ki,SN2005ki,-1.4293912853072221,0.6419921859839892,-0.10207543657892071,0.038599673596543815,-0.09161187283945646,0.011875433946201566,0.018388778193551673,0.1053715140306088,0.21648305197470974,-1.9198445026728435,-0.9359188945208919,-0.017585155704122054,-0.08949485885588171,False,False
SN2006X,SN2006X,0.3433660135796064,0.19766170031164343,1.2464706591060541,0.03932128113344446,3.314865914970785,0.01880031560744908,-2.0880786531379734,0.34364680012255994,-6.338448306282947,2.7486210173525056,-1.1385587156660288,-1.665286778513215,-0.9295671529440543,False,False
SN2006cj,SN2006cj,0.3965104369359125,0.17763744406238846,-0.05892449634835617,0.02991077324739061,-0.12251675470251086,0.012352401702922844,0.0009536968007127639,0.03358869420356001,1.2181027417541104,0.3858246537205571,-0.9313056391927949,-0.00241441001056919,0.02926741860422588,True,True
SN2006dm,SN2006dm,-1.8849701693176808,0.3279127104793371,-0.032692787287989966,0.03642618308397494,0.23649350620719362,0.01240366386834862,0.08695193377154206,0.10497551916570183,-0.8657832282795596,-2.9291448264266706,0.7628851314564697,0.05263887703550563,0.12365443183129354,True,True
SN2006do,SN2006do,-1.9145378950382703,0.45187313344157065,-0.02653447315548496,0.03520413359097607,0.1652143207138165,0.011871117164979052,-0.029224135137245387,0.07991583408757294,-1.9500817550249436,-0.991803071904658,-0.8071740754148032,-0.019064979602249836,-0.055524691640350454,True,True
SN2006ob,SN2006ob,-2.425515230312419,0.3247321053804302,-0.0512761696153452,0.03601587936400996,0.1231159268897455,0.012397702404127816,0.012944846200093677,0.03887878693925903,0.05106705342183615,-2.7517766243798056,-0.4376636935543015,-0.02465806231221365,-0.0836346962250607,True,True
SN2007bc,SN2007bc,-0.7388383104376537,0.2933885770114868,-0.007739202569287507,0.03705521975305476,-0.026524243870435837,0.016815284569972073,0.04743932829311463,0.09994776814994634,2.0868602090144246,-1.630440588959142,0.09617781310498395,0.030850061401767243,-0.0727562126485033,False,False
SN2007bd,SN2007bd,-0.6484133041201083,0.3293394728653487,-0.08092368472143585,0.031401149296748476,-0.09170266180038508,0.011998022638540532,0.04478607820251984,0.06989468909939715,-1.0084616740887438,-0.8290217495125105,-0.7727648208523158,0.039476336550650915,0.02125614409171739,True,True
SN2007cq,SN2007cq,-0.34261501726429877,0.16422344645365872,-0.07589569388870965,0.030676533034556475,-0.08049859999724443,0.01264606380911653,-0.16848647948591508,0.08816016008360081,2.346686100724198,-1.314004645032058,0.048053049185961705,-0.18384889263596388,-0.17077990215870287,True,True
SN2007fr,SN2007fr,-2.623945327681283,0.12353221745916088,-0.018512855056409983,0.031243755532978645,0.40581631308222665,0.012538518703966503,0.0313844165017325,0.0450103866476351,0.4920251678619346,-3.8581165510344153,0.2650362256121741,0.008043949731686997,0.12501203539987582,True,False
SN2007kk,SN2007kk,0.851468836911673,0.21103724039178307,-0.009208198126784195,0.030259609262213993,-0.139838857387084,0.012261928922190793,-0.20790887089227042,0.054372742231606194,-2.5112657163019336,1.594281542922755,-0.9886520691629019,-0.2342054616059328,-0.18231273077203092,True,True
SN2007le,SN2007le,0.45812776165451474,0.19364543368716092,0.2700030764403951,0.03300265772525535,0.6132610312408424,0.013356314151372336,0.26304258329447666,0.39318816430723685,-3.6513795450778446,0.689114649010553,-0.29116628466084205,0.3185387355031432,0.4600297412724421,False,False
SN2007nq,SN2007nq,-2.1649767495603234,0.3511043101168312,-0.02929077665651647,0.040532845001100104,0.14245101276366423,0.013019699872054848,-0.05899255581489905,0.05071534503036605,-1.5216397017077812,-2.5204676844246836,0.26185483554509303,-0.116675264231424,-0.1705529840717075,True,True
SN2007qe,SN2007qe,0.860103997930338,0.2872966206787533,0.06784144605581455,0.038905445861220356,0.07607604745280988,0.012512459507565295,0.06913650212374853,0.09580620060709247,-5.129608643469816,0.6922698767183739,-0.24612340297492416,0.0653171526410774,0.1432577180174066,True,False
SN2008ec,SN2008ec,-1.0454153360638951,0.10740418614078084,0.10674794507082064,0.02877723936861265,0.4141185535638532,0.011836024763268787,-0.0440028953505186,0.14499591366755055,0.3493928048821721,-1.8775087083660165,0.2853790375364118,-0.014744194683443734,0.05388727894756684,False,False
SN2009hi,SN2009hi,-2.140239567976124,0.10344569486718669,0.0965627855214084,0.03692824591991262,0.5813587582629941,0.017342274566217047,-0.029624275647967505,0.056429702368361465,-1.0373007238094976,-2.7809617672830087,-1.822925092744975,0.01357097099698755,0.10880021968767828,False,False
